plu,campaign,clasificacion,TIPO_PRENDA,color_comercial,codigo_color,TALLA_EDAD,grupo_articulo,dda,fac,precio,upe,color
1002462,6,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,191.0,138,79990.0,8.068491779220747e-05,White
1002462,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,97.0,0,79990.0,8.939746111210428e-05,White
1002463,6,Moda,CONJUNTO CORTO,Gris,Gris 19-3905,6 to 16 years,CONJUNTO,53.0,53,79990.0,7.476329658176559e-05,Gray
1002464,6,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,215.0,203,79990.0,8.087601894379696e-05,White
1002464,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,122.0,2,79990.0,8.734856300874255e-05,White
1002465,6,Moda,CONJUNTO CORTO,Gris,Gris 19-3905,6 to 16 years,CONJUNTO,41.0,41,79990.0,7.532098681515306e-05,Gray
1002466,6,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,242.0,226,79990.0,7.932296212918571e-05,White
1002467,6,Moda,CONJUNTO CORTO,Gris,Gris 19-3905,6 to 16 years,CONJUNTO,61.0,61,79990.0,7.192098595418508e-05,Gray
1002468,6,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,288.0,204,79990.0,7.79130555227911e-05,White
1002469,6,Moda,CONJUNTO CORTO,Gris,Gris 19-3905,6 to 16 years,CONJUNTO,109.0,109,79990.0,7.235693076503843e-05,Gray
1002472,6,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,112.0,112,79990.0,7.829610889310972e-05,White
1002472,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,60.0,10,79990.0,8.663259118080218e-05,White
1002473,6,Moda,CONJUNTO CORTO,Gris,Gris 19-3905,6 to 16 years,CONJUNTO,13.0,13,79990.0,6.846249045474894e-05,Gray
1002474,6,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,171.0,171,79990.0,7.7633195409563e-05,White
1002474,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,90.0,5,79990.0,8.663259118080209e-05,White
1002475,6,Moda,CONJUNTO CORTO,Gris,Gris 19-3905,6 to 16 years,CONJUNTO,17.0,17,79990.0,7.89951812939411e-05,Gray
1002511,6,Moda,CONJUNTO CORTO,Fucsia,Blanco 10-0000,2 to 5 years,CONJUNTO,88.0,54,75990.0,7.990317188352649e-05,Purple
1002512,6,Moda,CONJUNTO CORTO,Rosado,Rosa 13-1310,2 to 5 years,CONJUNTO,56.0,34,75990.0,7.8995181293941e-05,Pink
1002513,6,Moda,CONJUNTO CORTO,Fucsia,Blanco 10-0000,2 to 5 years,CONJUNTO,172.0,117,75990.0,8.136030648238261e-05,Purple
1002514,6,Moda,CONJUNTO CORTO,Rosado,Rosa 13-1310,2 to 5 years,CONJUNTO,86.0,81,75990.0,7.633242237392048e-05,Pink
1002515,6,Moda,CONJUNTO CORTO,Fucsia,Blanco 10-0000,2 to 5 years,CONJUNTO,179.0,112,75990.0,7.988778221251692e-05,Purple
1002516,6,Moda,CONJUNTO CORTO,Rosado,Rosa 13-1310,2 to 5 years,CONJUNTO,108.0,104,75990.0,7.827045486005166e-05,Pink
1002517,6,Moda,CONJUNTO CORTO,Fucsia,Blanco 10-0000,2 to 5 years,CONJUNTO,266.0,181,75990.0,7.696966382486562e-05,Purple
1002517,8,Moda,CONJUNTO CORTO,Fucsia,Blanco 10-0000,2 to 5 years,CONJUNTO,253.0,253,75990.0,8.365666247611794e-05,Purple
1002518,6,Moda,CONJUNTO CORTO,Rosado,Rosa 13-1310,2 to 5 years,CONJUNTO,101.0,94,75990.0,7.978513310688039e-05,Pink
1002519,6,Moda,CONJUNTO CORTO,Fucsia,Blanco 10-0000,2 to 5 years,CONJUNTO,420.0,275,75990.0,7.994693046615707e-05,Purple
1002520,6,Moda,CONJUNTO CORTO,Rosado,Rosa 13-1310,2 to 5 years,CONJUNTO,184.0,175,75990.0,7.650059662150105e-05,Pink
1002579,8,Moda,SET,Gris,Negro 19-4008,6 to 16 years,SET,179.0,168,65990.0,8.615129900757531e-05,Gray
1002580,8,Moda,SET,Verde,Verde 19-0414,6 to 16 years,SET,90.0,90,65990.0,8.294609793906582e-05,Green
1002581,8,Moda,SET,Gris,Negro 19-4008,6 to 16 years,SET,201.0,167,65990.0,8.535858248696668e-05,Gray
1002582,8,Moda,SET,Verde,Verde 19-0414,6 to 16 years,SET,118.0,102,65990.0,8.518871466112203e-05,Green
1002583,8,Moda,SET,Gris,Negro 19-4008,6 to 16 years,SET,189.0,94,65990.0,8.572544362917057e-05,Gray
1002584,8,Moda,SET,Verde,Verde 19-0414,6 to 16 years,SET,142.0,69,65990.0,8.663259118080202e-05,Green
1002585,8,Moda,SET,Gris,Negro 19-4008,6 to 16 years,SET,232.0,88,65990.0,8.626077748474704e-05,Gray
1002586,8,Moda,SET,Verde,Verde 19-0414,6 to 16 years,SET,128.0,75,65990.0,8.731473756805245e-05,Green
1002589,8,Moda,SET,Gris,Negro 19-4008,6 to 16 years,SET,139.0,139,65990.0,8.789730054110572e-05,Gray
1002590,8,Moda,SET,Verde,Verde 19-0414,6 to 16 years,SET,88.0,64,65990.0,8.663259118080209e-05,Green
1002591,8,Moda,SET,Gris,Negro 19-4008,6 to 16 years,SET,200.0,199,65990.0,8.663259118080199e-05,Gray
1002592,8,Moda,SET,Verde,Verde 19-0414,6 to 16 years,SET,112.0,110,65990.0,8.586593108185691e-05,Green
1002745,6,Moda,CONJUNTO CORTO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,12.0,12,75990.0,7.291862888671485e-05,Gray
1002746,6,Moda,CONJUNTO CORTO,Rosado,Rosado 12-1212,2 to 5 years,CONJUNTO,20.0,11,75990.0,7.89951812939411e-05,Pink
1002746,8,Moda,CONJUNTO CORTO,Rosado,Rosado 12-1212,2 to 5 years,CONJUNTO,11.0,11,75990.0,8.663259118080222e-05,Pink
1002747,6,Moda,CONJUNTO CORTO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,10.0,10,75990.0,7.181380117631007e-05,Gray
1002748,6,Moda,CONJUNTO CORTO,Rosado,Rosado 12-1212,2 to 5 years,CONJUNTO,27.0,14,75990.0,7.899518129394108e-05,Pink
1002748,8,Moda,CONJUNTO CORTO,Rosado,Rosado 12-1212,2 to 5 years,CONJUNTO,21.0,21,75990.0,8.663259118080218e-05,Pink
1002749,6,Moda,CONJUNTO CORTO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,30.0,30,75990.0,8.171915306269767e-05,Gray
1002750,6,Moda,CONJUNTO CORTO,Rosado,Rosado 12-1212,2 to 5 years,CONJUNTO,34.0,20,75990.0,7.460656011094432e-05,Pink
1002750,8,Moda,CONJUNTO CORTO,Rosado,Rosado 12-1212,2 to 5 years,CONJUNTO,37.0,37,75990.0,8.663259118080224e-05,Pink
1002751,6,Moda,CONJUNTO CORTO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,28.0,28,75990.0,7.899518129394108e-05,Gray
1002752,6,Moda,CONJUNTO CORTO,Rosado,Rosado 12-1212,2 to 5 years,CONJUNTO,39.0,23,75990.0,8.10740018543079e-05,Pink
1002752,8,Moda,CONJUNTO CORTO,Rosado,Rosado 12-1212,2 to 5 years,CONJUNTO,31.0,31,75990.0,8.663259118080222e-05,Pink
1002753,6,Moda,CONJUNTO CORTO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,43.0,43,75990.0,7.899518129394101e-05,Gray
1002754,6,Moda,CONJUNTO CORTO,Rosado,Rosado 12-1212,2 to 5 years,CONJUNTO,62.0,39,75990.0,7.77412895273705e-05,Pink
1002754,8,Moda,CONJUNTO CORTO,Rosado,Rosado 12-1212,2 to 5 years,CONJUNTO,57.0,57,75990.0,8.513892581561594e-05,Pink
1002835,6,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,49.0,33,89990.0,7.168081265561314e-05,White
1002835,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,16.0,16,89990.0,8.66325911808022e-05,White
1002836,6,Moda,CONJUNTO CORTO,Rosado,Rosado 15-1922,6 to 16 years,CONJUNTO,117.0,79,89990.0,7.638377034207525e-05,Pink
1002837,6,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,67.0,44,89990.0,7.783348745138302e-05,White
1002837,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,31.0,31,89990.0,8.392532270640215e-05,White
1002838,6,Moda,CONJUNTO CORTO,Rosado,Rosado 15-1922,6 to 16 years,CONJUNTO,147.0,71,89990.0,8.008477000144386e-05,Pink
1002839,6,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,85.0,53,89990.0,7.630216374982935e-05,White
1002839,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,56.0,56,89990.0,8.222754417160885e-05,White
1002840,6,Moda,CONJUNTO CORTO,Rosado,Rosado 15-1922,6 to 16 years,CONJUNTO,143.0,81,89990.0,7.95514853875605e-05,Pink
1002841,6,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,186.0,105,89990.0,8.117736862250323e-05,White
1002841,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,65.0,6,89990.0,8.53199761629112e-05,White
1002842,6,Moda,CONJUNTO CORTO,Rosado,Rosado 15-1922,6 to 16 years,CONJUNTO,173.0,51,89990.0,7.854118599914854e-05,Pink
1002845,6,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,21.0,12,89990.0,8.294494035863815e-05,White
1002845,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,12.0,12,89990.0,8.663259118080222e-05,White
1002846,6,Moda,CONJUNTO CORTO,Rosado,Rosado 15-1922,6 to 16 years,CONJUNTO,59.0,34,89990.0,7.8995181293941e-05,Pink
1002847,6,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,43.0,25,89990.0,7.899518129394101e-05,White
1002847,8,Moda,CONJUNTO CORTO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,25.0,25,89990.0,8.663259118080218e-05,White
1002848,6,Moda,CONJUNTO CORTO,Rosado,Rosado 15-1922,6 to 16 years,CONJUNTO,84.0,51,89990.0,7.540449123512547e-05,Pink
1002911,6,Moda,CONJUNTO LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,29.0,29,69990.0,7.389871798465455e-05,Gray
1002911,8,Moda,CONJUNTO LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,27.0,27,69990.0,8.996461391852537e-05,Gray
1002912,6,Moda,CONJUNTO LARGO,Verde,Verde 12-0741,2 to 5 years,CONJUNTO,24.0,24,69990.0,7.021793892794765e-05,Green
1002913,6,Moda,CONJUNTO LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,44.0,44,69990.0,7.395293567943415e-05,Gray
1002913,8,Moda,CONJUNTO LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,42.0,42,69990.0,8.461787975799289e-05,Gray
1002914,6,Moda,CONJUNTO LARGO,Verde,Verde 12-0741,2 to 5 years,CONJUNTO,55.0,55,69990.0,8.197613153144821e-05,Green
1002915,6,Moda,CONJUNTO LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,64.0,55,69990.0,7.777987081249574e-05,Gray
1002915,8,Moda,CONJUNTO LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,48.0,48,69990.0,8.847583780167037e-05,Gray
1002916,6,Moda,CONJUNTO LARGO,Verde,Verde 12-0741,2 to 5 years,CONJUNTO,53.0,53,69990.0,7.476329658176559e-05,Green
1002917,6,Moda,CONJUNTO LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,81.0,81,69990.0,7.617392481915736e-05,Gray
1002917,8,Moda,CONJUNTO LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,91.0,91,69990.0,8.66325911808021e-05,Gray
1002918,6,Moda,CONJUNTO LARGO,Verde,Verde 12-0741,2 to 5 years,CONJUNTO,71.0,71,69990.0,7.899518129394097e-05,Green
1002919,6,Moda,CONJUNTO LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,127.0,92,69990.0,7.962212717722638e-05,Gray
1002919,8,Moda,CONJUNTO LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,CONJUNTO,127.0,127,69990.0,8.528945023226249e-05,Gray
1002920,6,Moda,CONJUNTO LARGO,Verde,Verde 12-0741,2 to 5 years,CONJUNTO,75.0,75,69990.0,8.006268374385908e-05,Green
1003124,6,Moda,CONJUNTO LARGO,Azul,Azul 19-4024,6 to 16 years,CONJUNTO,100.0,100,89990.0,7.669435077081648e-05,Blue
1003125,6,Moda,CONJUNTO LARGO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,92.0,92,89990.0,7.7314432755772e-05,White
1003126,6,Moda,CONJUNTO LARGO,Azul,Azul 19-4024,6 to 16 years,CONJUNTO,102.0,102,89990.0,7.977731180180179e-05,Blue
1003127,6,Moda,CONJUNTO LARGO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,92.0,92,89990.0,7.7314432755772e-05,White
1003128,6,Moda,CONJUNTO LARGO,Azul,Azul 19-4024,6 to 16 years,CONJUNTO,77.0,77,89990.0,7.798242255940327e-05,Blue
1003129,6,Moda,CONJUNTO LARGO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,83.0,83,89990.0,7.713647114584823e-05,White
1003130,6,Moda,CONJUNTO LARGO,Azul,Azul 19-4024,6 to 16 years,CONJUNTO,85.0,85,89990.0,7.298467836940198e-05,Blue
1003131,6,Moda,CONJUNTO LARGO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,87.0,87,89990.0,7.991372991363795e-05,White
1003131,8,Moda,CONJUNTO LARGO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,77.0,77,89990.0,8.23544385298983e-05,White
1003134,6,Moda,CONJUNTO LARGO,Azul,Azul 19-4024,6 to 16 years,CONJUNTO,93.0,93,89990.0,7.899518129394096e-05,Blue
1003135,6,Moda,CONJUNTO LARGO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,64.0,64,89990.0,7.660138792139732e-05,White
1003135,8,Moda,CONJUNTO LARGO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,48.0,48,89990.0,8.48645791158879e-05,White
1003136,6,Moda,CONJUNTO LARGO,Azul,Azul 19-4024,6 to 16 years,CONJUNTO,93.0,93,89990.0,7.815480702485649e-05,Blue
1003137,6,Moda,CONJUNTO LARGO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,86.0,86,89990.0,7.719983626453321e-05,White
1003137,8,Moda,CONJUNTO LARGO,Blanco,Blanco 10-0000,6 to 16 years,CONJUNTO,87.0,87,89990.0,8.468579137898632e-05,White
1003188,7,Moda,CONJUNTO LARGO,Rosado,Rosa 13-1310,0 to 24 months,CONJUNTO,87.0,22,45990.0,8.301510874979262e-05,Pink
1003189,7,Moda,CONJUNTO LARGO,Rosado,Rosa 13-1310,0 to 24 months,CONJUNTO,453.0,96,45990.0,8.283225608734818e-05,Pink
1003190,7,Moda,CONJUNTO LARGO,Rosado,Rosa 13-1310,0 to 24 months,CONJUNTO,572.0,243,45990.0,8.449224591615908e-05,Pink
1003191,7,Moda,CONJUNTO LARGO,Rosado,Rosa 13-1310,0 to 24 months,CONJUNTO,299.0,44,45990.0,8.301510874979265e-05,Pink
1003192,7,Moda,CONJUNTO LARGO,Rosado,Rosa 13-1310,0 to 24 months,CONJUNTO,423.0,64,45990.0,8.400811244297199e-05,Pink
1003226,6,Moda,CONJUNTO LARGO,Gris,Gris 11-0601,6 to 16 years,CONJUNTO,68.0,38,79990.0,8.017421385056697e-05,Gray
1003227,6,Moda,CONJUNTO LARGO,Rosado,Gris Jaspe,6 to 16 years,CONJUNTO,177.0,121,79990.0,8.035716717831963e-05,Pink
1003227,8,Moda,CONJUNTO LARGO,Rosado,Gris Jaspe,6 to 16 years,CONJUNTO,121.0,5,79990.0,8.663259118080205e-05,Pink
1003228,6,Moda,CONJUNTO LARGO,Gris,Gris 11-0601,6 to 16 years,CONJUNTO,114.0,74,79990.0,7.696966382486566e-05,Gray
1003229,6,Moda,CONJUNTO LARGO,Rosado,Gris Jaspe,6 to 16 years,CONJUNTO,228.0,129,79990.0,8.00484503778604e-05,Pink
1003229,8,Moda,CONJUNTO LARGO,Rosado,Gris Jaspe,6 to 16 years,CONJUNTO,142.0,1,79990.0,8.663259118080202e-05,Pink
1003230,6,Moda,CONJUNTO LARGO,Gris,Gris 11-0601,6 to 16 years,CONJUNTO,134.0,86,79990.0,7.899518129394118e-05,Gray
1003231,6,Moda,CONJUNTO LARGO,Rosado,Gris Jaspe,6 to 16 years,CONJUNTO,231.0,114,79990.0,7.865468482284662e-05,Pink
1003231,8,Moda,CONJUNTO LARGO,Rosado,Gris Jaspe,6 to 16 years,CONJUNTO,161.0,2,79990.0,8.6632591180802e-05,Pink
1003232,6,Moda,CONJUNTO LARGO,Gris,Gris 11-0601,6 to 16 years,CONJUNTO,190.0,112,79990.0,7.817231482212946e-05,Gray
1003233,6,Moda,CONJUNTO LARGO,Rosado,Gris Jaspe,6 to 16 years,CONJUNTO,288.0,145,79990.0,7.81807979816323e-05,Pink
1003233,8,Moda,CONJUNTO LARGO,Rosado,Gris Jaspe,6 to 16 years,CONJUNTO,206.0,2,79990.0,8.83480880358674e-05,Pink
1003236,6,Moda,CONJUNTO LARGO,Gris,Gris 11-0601,6 to 16 years,CONJUNTO,28.0,16,79990.0,6.912078363219844e-05,Gray
1003237,6,Moda,CONJUNTO LARGO,Rosado,Gris Jaspe,6 to 16 years,CONJUNTO,93.0,46,79990.0,7.733212484564746e-05,Pink
1003237,8,Moda,CONJUNTO LARGO,Rosado,Gris Jaspe,6 to 16 years,CONJUNTO,81.0,0,79990.0,8.66325911808021e-05,Pink
1003238,6,Moda,CONJUNTO LARGO,Gris,Gris 11-0601,6 to 16 years,CONJUNTO,43.0,27,79990.0,7.548428434754364e-05,Gray
1003239,6,Moda,CONJUNTO LARGO,Rosado,Gris Jaspe,6 to 16 years,CONJUNTO,119.0,92,79990.0,7.83368881164916e-05,Pink
1003239,8,Moda,CONJUNTO LARGO,Rosado,Gris Jaspe,6 to 16 years,CONJUNTO,125.0,14,79990.0,8.526829840630121e-05,Pink
1003335,7,Moda,PIJAMA ENTERIZO,Rosado,Rosado 12-1708,0 to 24 months,SET,51.0,34,79990.0,8.640348053549838e-05,Pink
1003337,7,Moda,PIJAMA ENTERIZO,Rosado,Rosado 12-1708,0 to 24 months,SET,104.0,62,79990.0,8.382108067940224e-05,Pink
1003339,7,Moda,PIJAMA ENTERIZO,Rosado,Rosado 12-1708,0 to 24 months,SET,159.0,84,79990.0,8.407262605870717e-05,Pink
1003341,7,Moda,PIJAMA ENTERIZO,Rosado,Rosado 12-1708,0 to 24 months,SET,107.0,53,79990.0,8.379827015309254e-05,Pink
1003343,7,Moda,PIJAMA ENTERIZO,Rosado,Rosado 12-1708,0 to 24 months,SET,124.0,86,79990.0,8.105412192893139e-05,Pink
1003425,7,Moda,SET,Gris Jaspe,Gris Jaspe,0 to 24 months,SET,38.0,38,79990.0,7.510890791647896e-05,Gray
1003427,7,Moda,SET,Gris Jaspe,Gris Jaspe,0 to 24 months,SET,155.0,54,79990.0,8.355416789751855e-05,Gray
1003429,7,Moda,SET,Gris Jaspe,Gris Jaspe,0 to 24 months,SET,199.0,54,79990.0,8.385790173202405e-05,Gray
1003431,7,Moda,SET,Gris Jaspe,Gris Jaspe,0 to 24 months,SET,114.0,58,79990.0,8.301510874979262e-05,Gray
1003433,7,Moda,SET,Gris Jaspe,Gris Jaspe,0 to 24 months,SET,120.0,63,79990.0,7.43418884326501e-05,Gray
1003434,7,Moda,OVERALL CORTO,Indigo Claro,Indigo Claro,6 to 16 years,OVERALL,121.0,53,99990.0,8.100667869939442e-05,Blue
1003435,7,Moda,OVERALL CORTO,Verde,Verde 18-0426,6 to 16 years,OVERALL,87.0,87,99990.0,7.85034180568691e-05,Green
1003436,7,Moda,OVERALL CORTO,Indigo Claro,Indigo Claro,6 to 16 years,OVERALL,105.0,76,99990.0,8.223194734649268e-05,Blue
1003437,7,Moda,OVERALL CORTO,Verde,Verde 18-0426,6 to 16 years,OVERALL,64.0,64,99990.0,8.30151087497926e-05,Green
1003438,7,Moda,OVERALL CORTO,Indigo Claro,Indigo Claro,6 to 16 years,OVERALL,62.0,61,99990.0,8.169740861090698e-05,Blue
1003439,7,Moda,OVERALL CORTO,Verde,Verde 18-0426,6 to 16 years,OVERALL,35.0,35,99990.0,8.301510874979253e-05,Green
1003440,7,Moda,OVERALL CORTO,Indigo Claro,Indigo Claro,6 to 16 years,OVERALL,62.0,62,99990.0,7.681995138040508e-05,Blue
1003441,7,Moda,OVERALL CORTO,Verde,Verde 18-0426,6 to 16 years,OVERALL,34.0,34,99990.0,8.064324849979845e-05,Green
1003444,7,Moda,OVERALL CORTO,Indigo Claro,Indigo Claro,6 to 16 years,OVERALL,128.0,61,99990.0,8.111399938911036e-05,Blue
1003445,7,Moda,OVERALL CORTO,Verde,Verde 18-0426,6 to 16 years,OVERALL,97.0,87,99990.0,8.387984946593627e-05,Green
1003446,7,Moda,OVERALL CORTO,Indigo Claro,Indigo Claro,6 to 16 years,OVERALL,153.0,87,99990.0,8.194394605624693e-05,Blue
1003447,7,Moda,OVERALL CORTO,Verde,Verde 18-0426,6 to 16 years,OVERALL,96.0,96,99990.0,8.215928288639268e-05,Green
1003500,7,Moda,CONJUNTO CORTO,Verde,Verde 16-0213,0 to 24 months,CONJUNTO,67.0,35,45990.0,7.833820121459301e-05,Green
1003502,7,Moda,CONJUNTO CORTO,Verde,Verde 16-0213,0 to 24 months,CONJUNTO,655.0,177,45990.0,8.430216469940186e-05,Green
1003504,7,Moda,CONJUNTO CORTO,Verde,Verde 16-0213,0 to 24 months,CONJUNTO,1213.0,338,45990.0,8.356624640124357e-05,Green
1003506,7,Moda,CONJUNTO CORTO,Verde,Verde 16-0213,0 to 24 months,CONJUNTO,287.0,81,45990.0,8.418846717735156e-05,Green
1003508,7,Moda,CONJUNTO CORTO,Verde,Verde 16-0213,0 to 24 months,CONJUNTO,463.0,121,45990.0,8.283619687748707e-05,Green
1003541,7,Moda,ENTERIZO CORTO,Rosado,Rosa 13-1310,2 to 5 years,ENTERIZO EXTERIOR,73.0,33,65990.0,8.301510874979261e-05,Pink
1003543,7,Moda,ENTERIZO CORTO,Rosado,Rosa 13-1310,2 to 5 years,ENTERIZO EXTERIOR,74.0,70,65990.0,8.415230202033771e-05,Pink
1003545,7,Moda,ENTERIZO CORTO,Rosado,Rosa 13-1310,2 to 5 years,ENTERIZO EXTERIOR,95.0,55,65990.0,8.301510874979262e-05,Pink
1003547,7,Moda,ENTERIZO CORTO,Rosado,Rosa 13-1310,2 to 5 years,ENTERIZO EXTERIOR,146.0,94,65990.0,8.416809637131753e-05,Pink
1003630,8,Moda,DENIM,Indigo Medio,Indigo Medio,2 to 5 years,DENIM,1.0,1,89990.0,8.663259118080222e-05,Blue
1003631,8,Moda,DENIM,Indigo Medio,Indigo Medio,2 to 5 years,DENIM,1.0,1,89990.0,8.663259118080222e-05,Blue
1003632,8,Moda,DENIM,Indigo Medio,Indigo Medio,2 to 5 years,DENIM,6.0,6,89990.0,8.663259118080222e-05,Blue
1003633,8,Moda,DENIM,Indigo Medio,Indigo Medio,2 to 5 years,DENIM,9.0,9,89990.0,8.663259118080222e-05,Blue
1003634,8,Moda,DENIM,Indigo Medio,Indigo Medio,2 to 5 years,DENIM,17.0,17,89990.0,8.66325911808022e-05,Blue
1003635,8,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,6.0,6,99990.0,8.663259118080222e-05,Blue
1003636,8,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,6.0,6,99990.0,8.663259118080222e-05,Blue
1003637,8,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,4.0,4,99990.0,6.930607294464177e-05,Blue
1003638,8,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,6.0,6,99990.0,8.663259118080222e-05,Blue
1003640,8,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,10.0,10,99990.0,7.875690107345656e-05,Blue
1003641,8,Moda,DENIM,Indigo Medio,Indigo Medio,6 to 16 years,DENIM,10.0,10,99990.0,7.875690107345656e-05,Blue
1003790,7,Moda,BERMUDA,Café,Cafe 18-0940,6 to 16 years,PANTALON CORTO,59.0,29,49990.0,8.163152360396271e-05,Brown
1003791,7,Moda,BERMUDA,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON CORTO,40.0,12,49990.0,8.301510874979254e-05,Gray
1003792,7,Moda,BERMUDA,Café,Cafe 18-0940,6 to 16 years,PANTALON CORTO,67.0,28,49990.0,8.179429832700153e-05,Brown
1003793,7,Moda,BERMUDA,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON CORTO,45.0,7,49990.0,8.49018157668333e-05,Gray
1003794,7,Moda,BERMUDA,Café,Cafe 18-0940,6 to 16 years,PANTALON CORTO,66.0,28,49990.0,8.17760772759151e-05,Brown
1003795,7,Moda,BERMUDA,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON CORTO,43.0,6,49990.0,8.301510874979255e-05,Gray
1003796,7,Moda,BERMUDA,Café,Cafe 18-0940,6 to 16 years,PANTALON CORTO,56.0,22,49990.0,8.301510874979258e-05,Brown
1003797,7,Moda,BERMUDA,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON CORTO,51.0,8,49990.0,8.301510874979257e-05,Gray
1003800,7,Moda,BERMUDA,Café,Cafe 18-0940,6 to 16 years,PANTALON CORTO,46.0,25,49990.0,8.48598889442324e-05,Brown
1003801,7,Moda,BERMUDA,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON CORTO,28.0,11,49990.0,8.301510874979249e-05,Gray
1003802,7,Moda,BERMUDA,Café,Cafe 18-0940,6 to 16 years,PANTALON CORTO,71.0,28,49990.0,8.18621211282677e-05,Brown
1003803,7,Moda,BERMUDA,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON CORTO,35.0,8,49990.0,8.070913350674273e-05,Gray
1003804,7,Moda,CAMISETA MANGA CORTA,Blanco,Blanco 10-0000,2 to 5 years,CAMISETA,32.0,32,45990.0,8.301510874979251e-05,White
1003805,7,Moda,CAMISETA MANGA CORTA,Coral,Coral 12-0915,2 to 5 years,CAMISETA,40.0,13,45990.0,8.51437012818385e-05,Pink
1003806,7,Moda,CAMISETA MANGA CORTA,Blanco,Blanco 10-0000,2 to 5 years,CAMISETA,60.0,60,45990.0,8.165420532766484e-05,White
